UDI,Date,ID,Internal_Pressure[MPa],Battery_Charging_Current[A],coolant_temp[C],carbon monoxide_content[grams/sec],Oil_Viscosity[cSt],Age[days],Machine_failure
1760,2/28/1999,H31173,35.2,2.694630872,80,0.0063008,7.951494707,856.2,0
1761,3/1/1999,L48940,33.1,2.825503356,80.1,0.0059249,7.477115762,854.1,0
1762,3/2/1999,L48941,20.3,3.271812081,80.2,0.0036337,4.585663141,841.3,0
1763,3/3/1999,H31176,48.6,2.44966443,80.2,0.0086994,10.97848417,869.6,0
1764,3/4/1999,L48943,31,2.535234899,80.2,0.005549,7.002736816,852,1
1765,3/5/1999,H31178,55.7,2.211409396,80.2,0.0099703,12.5823368,876.7,0
1766,3/6/1999,L48945,51.8,2.295302013,80.2,0.0092722,11.70134732,872.8,0
1767,3/7/1999,M16626,27.1,2.880872483,80.3,0.0048509,6.121747346,848.1,0
1768,3/8/1999,M16627,41.4,2.55033557,80.3,0.0074106,9.35204207,862.4,0
1769,3/9/1999,M16628,42,2.491610738,80.4,0.007518,9.487578912,863,0
1770,3/10/1999,L48949,23.2,3.323825503,80.5,0.0041528,5.240757875,844.2,0
1771,3/11/1999,H31184,31,2.69295302,80.5,0.005549,7.002736816,852,0
1772,3/12/1999,L48951,45.3,2.426174497,80.5,0.0081087,10.23303154,866.3,0
1773,3/13/1999,L48952,47.9,2.530201342,80.6,0.0085741,10.82035785,868.9,0
1774,3/14/1999,L48953,59.5,2.322147651,80.6,0.0106505,13.44073679,880.5,0
1775,3/15/1999,M16634,37.3,2.548657718,80.6,0.0066767,8.425873653,858.3,0
1776,3/16/1999,L48955,48.1,2.355704698,80.6,0.0086099,10.8655368,869.1,0
1777,3/17/1999,L48956,31.1,2.624161074,80.7,0.0055669,7.02532629,852.1,0
1778,3/18/1999,H31191,36.8,2.609060403,80.8,0.0065872,8.312926285,857.8,0
1779,3/19/1999,L48958,54,2.223154362,80.8,0.009666,12.19831574,875,0
1780,3/20/1999,M16639,44,2.496644295,80.8,0.007876,9.939368384,865,0
1781,3/21/1999,L48960,32.3,2.676174497,80.8,0.0057817,7.296399973,853.3,0
1782,3/22/1999,L48961,28.6,2.788590604,80.7,0.0051194,6.46058945,849.6,0
1783,3/23/1999,L48962,37.4,2.63590604,80.6,0.0066946,8.448463126,858.4,0
1784,3/24/1999,H31197,41,2.605704698,80.6,0.007339,9.261684176,862,0
1785,3/25/1999,L48964,3.8,4.842281879,80.6,0.0006802,0.858399997,824.8,1
1786,3/26/1999,L48965,38.2,2.580536913,80.6,0.0068378,8.629178915,859.2,0
1787,3/27/1999,L48966,33,2.714765101,80.8,0.005907,7.454526288,854,0
1788,3/28/1999,L48967,45.9,2.288590604,80.8,0.0082161,10.36856838,866.9,0
1789,3/29/1999,L48968,47.3,2.419463087,80.6,0.0084667,10.68482101,868.3,0
1790,3/30/1999,L48969,67.3,2.203020134,80.5,0.0120467,15.20271573,888.3,1
1791,3/31/1999,L48970,23.6,3.098993289,80.5,0.0042244,5.33111577,844.6,0
1792,4/1/1999,L48971,40.8,2.55704698,80.4,0.0073032,9.216505229,861.8,0
1793,4/2/1999,M16652,48,2.424496644,80.3,0.008592,10.84294733,869,0
1794,4/3/1999,L48973,28.2,2.954697987,80.4,0.0050478,6.370231555,849.2,0
1795,4/4/1999,M16654,43.5,2.540268456,80.4,0.0077865,9.826421016,864.5,0
1796,4/5/1999,M16655,38.3,2.513422819,80.3,0.0068557,8.651768389,859.3,0
1797,4/6/1999,H31210,37.1,2.587248322,80.2,0.0066409,8.380694706,858.1,0
1798,4/7/1999,M16657,41.8,2.530201342,80.2,0.0074822,9.442399965,862.8,0
1799,4/8/1999,M16658,52.9,2.401006711,80.1,0.0094691,11.94983153,873.9,0
1800,4/9/1999,M16659,45.1,2.394295302,80.1,0.0080729,10.18785259,866.1,0
1801,4/10/1999,M16660,36.3,2.55704698,80.1,0.0064977,8.199978917,857.3,0
1802,4/11/1999,M16661,43.6,2.394295302,80.1,0.0078044,9.84901049,864.6,0
1803,4/12/1999,H31216,44.1,2.510067114,80.2,0.0078939,9.961957858,865.1,0
1804,4/13/1999,L48983,40.3,2.32885906,80.3,0.0072137,9.103557861,861.3,0
1805,4/14/1999,L48984,48.1,2.508389262,80.3,0.0086099,10.8655368,869.1,0
1806,4/15/1999,H31219,56.2,2.308724832,80.3,0.0100598,12.69528416,877.2,0
1807,4/16/1999,H31220,32.2,2.672818792,80.2,0.0057638,7.273810499,853.2,0
1808,4/17/1999,L48987,28.9,2.775167785,80.2,0.0051731,6.52835787,849.9,0
1809,4/18/1999,L48988,12.8,4.30704698,80.3,0.0022912,2.891452621,833.8,1
1810,4/19/1999,L48989,27,2.964765101,80.3,0.004833,6.099157872,848,0
1811,4/20/1999,L48990,53.8,2.288590604,80.2,0.0096302,12.1531368,874.8,0
1812,4/21/1999,M16671,31.2,2.632550336,80.4,0.0055848,7.047915763,852.2,0
1813,4/22/1999,L48992,36.8,2.476510067,80.4,0.0065872,8.312926285,857.8,0
1814,4/23/1999,L48993,45,2.481543624,80.3,0.008055,10.16526312,866,0
1815,4/24/1999,L48994,34.1,2.768456376,80.3,0.0061039,7.703010498,855.1,0
1816,4/25/1999,M16675,36.3,2.625838926,80.2,0.0064977,8.199978917,857.3,0
1817,4/26/1999,L48996,46.5,2.44966443,80.2,0.0083235,10.50410522,867.5,0
1818,4/27/1999,L48997,27.6,2.791946309,80.3,0.0049404,6.234694714,848.6,0
1819,4/28/1999,M16678,40.9,2.407718121,80.3,0.0073211,9.239094702,861.9,0
1820,4/29/1999,M16679,19.2,3.466442953,80.2,0.0034368,4.337178931,840.2,0
1821,4/30/1999,L49000,43.7,2.505033557,80.1,0.0078223,9.871599963,864.7,0
1822,5/1/1999,L49001,43.3,2.271812081,80.2,0.0077507,9.781242069,864.3,0
1823,5/2/1999,L49002,39.4,2.496644295,80.2,0.0070526,8.900252598,860.4,0
1824,5/3/1999,L49003,48.7,2.372483221,80.3,0.0087173,11.00107364,869.7,0
1825,5/4/1999,L49004,57.4,2.333892617,80.1,0.0102746,12.96635785,878.4,0
1826,5/5/1999,M16685,27.8,2.993288591,80.1,0.0049762,6.279873661,848.8,0
1827,5/6/1999,H31240,40.1,2.543624161,79.9,0.0071779,9.058378914,861.1,0
1828,5/7/1999,M16687,47.8,2.382550336,79.9,0.0085562,10.79776838,868.8,0
1829,5/8/1999,L49008,56.3,2.266778523,79.8,0.0100777,12.71787364,877.3,0
1830,5/9/1999,L49009,23,3.154362416,79.8,0.004117,5.195578928,844,0
1831,5/10/1999,L49010,24,3.119127517,79.9,0.004296,5.421473664,845,0
1832,5/11/1999,M16691,54,2.206375839,79.9,0.009666,12.19831574,875,0
1833,5/12/1999,M16692,51.7,2.231543624,80,0.0092543,11.67875785,872.7,0
1834,5/13/1999,L49013,61,2.226510067,79.9,0.010919,13.7795789,882,1
1835,5/14/1999,L49014,38.1,2.513422819,79.8,0.0068199,8.606589442,859.1,0
1836,5/15/1999,H31249,35.8,2.609060403,79.9,0.0064082,8.087031549,856.8,0
1837,5/16/1999,L49016,35.8,2.546979866,79.8,0.0064082,8.087031549,856.8,0
1838,5/17/1999,L49017,43,2.33557047,79.8,0.007697,9.713473648,864,0
1839,5/18/1999,M16698,39.6,2.44295302,79.8,0.0070884,8.945431546,860.6,0
1840,5/19/1999,L49019,30.2,2.877516779,79.7,0.0054058,6.822021027,851.2,0
1841,5/20/1999,M16700,43.7,2.35738255,79.8,0.0078223,9.871599963,864.7,0
1842,5/21/1999,L49021,37.8,2.798657718,79.8,0.0067662,8.538821021,858.8,0
1843,5/22/1999,H31256,22.5,3.112416107,79.7,0.0040275,5.08263156,843.5,0
1844,5/23/1999,L49023,39.2,2.510067114,79.7,0.0070168,8.855073651,860.2,0
1845,5/24/1999,M16704,44.9,2.468120805,79.7,0.0080371,10.14267365,865.9,0
1846,5/25/1999,L49025,40,2.422818792,79.8,0.00716,9.03578944,861,0
1847,5/26/1999,H31260,38.6,2.540268456,79.9,0.0069094,8.71953681,859.6,0
1848,5/27/1999,L49027,50.7,2.369127517,79.9,0.0090753,11.45286312,871.7,0
1849,5/28/1999,H31262,44.1,2.397651007,79.8,0.0078939,9.961957858,865.1,0
1850,5/29/1999,L49029,32.7,2.798657718,79.8,0.0058533,7.386757867,853.7,0
1851,5/30/1999,M16710,52.8,2.302013423,79.8,0.0094512,11.92724206,873.8,0
1852,5/31/1999,M16711,49.2,2.290268456,79.9,0.0088068,11.11402101,870.2,0
1853,6/1/1999,M16712,39.1,2.560402685,79.7,0.0069989,8.832484178,860.1,0
1854,6/2/1999,L49033,40.6,2.493288591,79.8,0.0072674,9.171326282,861.6,0
1855,6/3/1999,M16714,42.6,2.466442953,79.8,0.0076254,9.623115754,863.6,0
1856,6/4/1999,H31269,62.8,2.095637584,79.9,0.0112412,14.18618942,883.8,0
1857,6/5/1999,M16716,26.1,2.939597315,80,0.0046719,5.89585261,847.1,0
1858,6/6/1999,L49037,36.5,2.756711409,80,0.0065335,8.245157864,857.5,0
1859,6/7/1999,M16718,36.1,2.496644295,80,0.0064619,8.15479997,857.1,0
1860,6/8/1999,L49039,45.8,2.273489933,80,0.0081982,10.34597891,866.8,0
1861,6/9/1999,L49040,30.3,2.696308725,80.2,0.0054237,6.844610501,851.3,0
1862,6/10/1999,M16721,30.3,2.69966443,80.2,0.0054237,6.844610501,851.3,0
1863,6/11/1999,L49042,44.4,2.545302013,80.3,0.0079476,10.02972628,865.4,0
1864,6/12/1999,M16723,39.5,2.545302013,80.3,0.0070705,8.922842072,860.5,0
1865,6/13/1999,L49044,37.6,2.593959732,80.3,0.0067304,8.493642074,858.6,0
1866,6/14/1999,L49045,34.7,2.629194631,80.3,0.0062113,7.838547339,855.7,0
1867,6/15/1999,M16726,28.9,2.788590604,80.5,0.0051731,6.52835787,849.9,0
1868,6/16/1999,L49047,41.8,2.520134228,80.5,0.0074822,9.442399965,862.8,0
1869,6/17/1999,L49048,56.9,2.283557047,80.6,0.0101851,12.85341048,877.9,0
1870,6/18/1999,M16729,32.7,2.734899329,80.7,0.0058533,7.386757867,853.7,0
1871,6/19/1999,L49050,42.3,2.493288591,80.6,0.0075717,9.555347333,863.3,0
1872,6/20/1999,L49051,21.5,3.087248322,80.7,0.0038485,4.856736824,842.5,0
1873,6/21/1999,L49052,58.4,2.224832215,80.7,0.0104536,13.19225258,879.4,0
1874,6/22/1999,L49053,57.8,2.293624161,80.7,0.0103462,13.05671574,878.8,0
1875,6/23/1999,L49054,32.7,2.681208054,80.7,0.0058533,7.386757867,853.7,0
1876,6/24/1999,L49055,50.1,2.286912752,80.6,0.0089679,11.31732627,871.1,0
1877,6/25/1999,L49056,62,2.083892617,80.6,0.011098,14.00547363,883,0
1878,6/26/1999,M16737,33.8,2.627516779,80.4,0.0060502,7.635242077,854.8,0
1879,6/27/1999,M16738,47.7,2.389261745,80.3,0.0085383,10.77517891,868.7,0
1880,6/28/1999,M16739,33.8,2.697986577,80.3,0.0060502,7.635242077,854.8,0
1881,6/29/1999,L49060,29.1,2.860738255,80.3,0.0052089,6.573536818,850.1,0
1882,6/30/1999,L49061,45.8,2.597315436,80.2,0.0081982,10.34597891,866.8,0
1883,7/1/1999,M16742,43.4,2.652684564,80.2,0.0077686,9.803831542,864.4,0
1884,7/2/1999,M16743,46.7,2.469798658,80.2,0.0083593,10.54928417,867.7,0
1885,7/3/1999,M16744,26,3.006711409,80.2,0.004654,5.873263136,847,0
1886,7/4/1999,L49065,32.8,2.823825503,80.2,0.0058712,7.409347341,853.8,0
1887,7/5/1999,L49066,40.7,2.521812081,80.2,0.0072853,9.193915755,861.7,0
1888,7/6/1999,M16747,32.4,2.755033557,80.1,0.0057996,7.318989446,853.4,0
1889,7/7/1999,M16748,24.3,3.191275168,80,0.0043497,5.489242085,845.3,0
1890,7/8/1999,H31303,40.2,2.402684564,80,0.0071958,9.080968387,861.2,0
1891,7/9/1999,L49070,40.8,2.536912752,80,0.0073032,9.216505229,861.8,0
1892,7/10/1999,L49071,29,2.959731544,80,0.005191,6.550947344,850,0
1893,7/11/1999,M16752,43.6,2.412751678,80,0.0078044,9.84901049,864.6,0
1894,7/12/1999,L49073,29.9,2.736577181,80.1,0.0053521,6.754252606,850.9,0
1895,7/13/1999,H31308,23.3,3.154362416,80.1,0.0041707,5.263347349,844.3,0
1896,7/14/1999,L49075,54.3,2.255033557,80.2,0.0097197,12.26608416,875.3,0
1897,7/15/1999,L49076,35.8,2.640939597,80.1,0.0064082,8.087031549,856.8,0
1898,7/16/1999,L49077,41.2,2.379194631,80,0.0073748,9.306863123,862.2,0
1899,7/17/1999,L49078,54.1,2.302013423,80.1,0.0096839,12.22090522,875.1,0
1900,7/18/1999,L49079,40,2.32885906,80.1,0.00716,9.03578944,861,0
1901,7/19/1999,H31314,36,2.505033557,80.2,0.006444,8.132210496,857,0
1902,7/20/1999,M16761,40.1,2.525167785,80.2,0.0071779,9.058378914,861.1,0
1903,7/21/1999,L49082,29.1,2.842281879,80.2,0.0052089,6.573536818,850.1,0
1904,7/22/1999,L49083,20.4,3.302013423,80.2,0.0036516,4.608252614,841.4,0
1905,7/23/1999,M16764,35.6,2.632550336,80.2,0.0063724,8.041852602,856.6,0
1906,7/24/1999,L49085,29.1,2.830536913,80.2,0.0052089,6.573536818,850.1,0
1907,7/25/1999,L49086,52.4,2.399328859,80.2,0.0093796,11.83688417,873.4,0
1908,7/26/1999,L49087,42.4,2.523489933,80.2,0.0075896,9.577936806,863.4,0
1909,7/27/1999,L49088,20.2,3.317114094,80.2,0.0036158,4.563073667,841.2,0
1910,7/28/1999,L49089,45.6,2.407718121,80.3,0.0081624,10.30079996,866.6,0
1911,7/29/1999,H31324,36.8,2.595637584,80.3,0.0065872,8.312926285,857.8,0
1912,7/30/1999,M16771,57.2,2.208053691,80.4,0.0102388,12.9211789,878.2,0
1913,7/31/1999,M16772,34.9,2.719798658,80.3,0.0062471,7.883726286,855.9,0
1914,8/1/1999,M16773,40.2,2.503355705,80.4,0.0071958,9.080968387,861.2,0
1915,8/2/1999,L49094,32.3,2.756711409,80.3,0.0057817,7.296399973,853.3,0
1916,8/3/1999,L49095,38.7,2.503355705,80.3,0.0069273,8.742126283,859.7,0
1917,8/4/1999,L49096,50.8,2.327181208,80.3,0.0090932,11.47545259,871.8,0
1918,8/5/1999,M16777,47.3,2.454697987,80.5,0.0084667,10.68482101,868.3,0
1919,8/6/1999,M16778,40,2.510067114,80.5,0.00716,9.03578944,861,0
1920,8/7/1999,L49099,30,2.781879195,80.6,0.00537,6.77684208,851,0
1921,8/8/1999,L49100,17.5,3.625838926,80.5,0.0031325,3.95315788,838.5,0
1922,8/9/1999,L49101,32,2.793624161,80.5,0.005728,7.228631552,853,0
1923,8/10/1999,L49102,26.6,2.879194631,80.4,0.0047614,6.008799978,847.6,0
1924,8/11/1999,L49103,34.1,2.565436242,80.3,0.0061039,7.703010498,855.1,0
1925,8/12/1999,L49104,50.7,2.270134228,80.3,0.0090753,11.45286312,871.7,0
1926,8/13/1999,L49105,37.7,2.57885906,80.3,0.0067483,8.516231547,858.7,0
1927,8/14/1999,L49106,30.8,2.694630872,80.3,0.0055132,6.957557869,851.8,0
1928,8/15/1999,H31341,47.8,2.204697987,80.4,0.0085562,10.79776838,868.8,0
1929,8/16/1999,L49108,29.9,2.723154362,80.4,0.0053521,6.754252606,850.9,0
1930,8/17/1999,M16789,50.9,2.488255034,80.4,0.0091111,11.49804206,871.9,0
1931,8/18/1999,M16790,37,2.632550336,80.5,0.006623,8.358105232,858,0
1932,8/19/1999,M16791,21.7,3.303691275,80.6,0.0038843,4.901915771,842.7,0
1933,8/20/1999,M16792,29.3,2.82885906,80.6,0.0052447,6.618715765,850.3,0
1934,8/21/1999,L49113,35.1,2.748322148,80.6,0.0062829,7.928905234,856.1,0
1935,8/22/1999,L49114,33.3,2.848993289,80.5,0.0059607,7.522294709,854.3,0
1936,8/23/1999,M16795,55.1,2.310402685,80.5,0.0098629,12.44679995,876.1,0
1937,8/24/1999,M16796,18.4,3.572147651,80.6,0.0032936,4.156463142,839.4,0
1938,8/25/1999,L49117,42.4,2.367449664,80.6,0.0075896,9.577936806,863.4,0
1939,8/26/1999,L49118,40.8,2.545302013,80.5,0.0073032,9.216505229,861.8,0
1940,8/27/1999,M16799,53.9,2.186241611,80.5,0.0096481,12.17572627,874.9,0
1941,8/28/1999,L49120,35.6,2.647651007,80.5,0.0063724,8.041852602,856.6,0
1942,8/29/1999,L49121,58.2,2.390939597,80.5,0.0104178,13.14707364,879.2,0
1943,8/30/1999,L49122,42.4,2.44295302,80.6,0.0075896,9.577936806,863.4,0
1944,8/31/1999,L49123,30.9,2.859060403,80.6,0.0055311,6.980147342,851.9,0
1945,9/1/1999,L49124,27.3,3.005033557,80.7,0.0048867,6.166926293,848.3,0
1946,9/2/1999,L49125,32.8,2.711409396,80.7,0.0058712,7.409347341,853.8,0
1947,9/3/1999,L49126,34.9,2.72147651,80.7,0.0062471,7.883726286,855.9,0
1948,9/4/1999,L49127,49.9,2.453020134,80.7,0.0089321,11.27214733,870.9,0
1949,9/5/1999,L49128,45.8,2.365771812,80.7,0.0081982,10.34597891,866.8,0
1950,9/6/1999,M16809,41.9,2.588926174,80.6,0.0075001,9.464989438,862.9,0
1951,9/7/1999,M16810,47.6,2.481543624,80.5,0.0085204,10.75258943,868.6,0
1952,9/8/1999,L49131,22.7,3.08557047,80.4,0.0040633,5.127810507,843.7,0
1953,9/9/1999,L49132,60.5,2.124161074,80.4,0.0108295,13.66663153,881.5,0
1954,9/10/1999,L49133,34.9,2.672818792,80.3,0.0062471,7.883726286,855.9,0
1955,9/11/1999,L49134,46.9,2.447986577,80.4,0.0083951,10.59446312,867.9,0
1956,9/12/1999,L49135,55.2,2.194630872,80.3,0.0098808,12.46938943,876.2,0
1957,9/13/1999,M16816,46.8,2.288590604,80.3,0.0083772,10.57187364,867.8,0
1958,9/14/1999,H31371,35.9,2.714765101,80.3,0.0064261,8.109621022,856.9,0
1959,9/15/1999,H31372,43.2,2.456375839,80.3,0.0077328,9.758652595,864.2,0
1960,9/16/1999,M16819,49.4,2.268456376,80.2,0.0088426,11.15919996,870.4,0
1961,9/17/1999,L49140,51.4,2.426174497,80.2,0.0092006,11.61098943,872.4,0
1962,9/18/1999,L49141,51.2,2.429530201,80.1,0.0091648,11.56581048,872.2,0
1963,9/19/1999,L49142,48.6,2.333892617,80.1,0.0086994,10.97848417,869.6,0
1964,9/20/1999,L49143,43.3,2.313758389,80.1,0.0077507,9.781242069,864.3,0
1965,9/21/1999,M16824,46.9,2.35738255,80.1,0.0083951,10.59446312,867.9,0
1966,9/22/1999,L49145,33.1,2.652684564,80.1,0.0059249,7.477115762,854.1,0
1967,9/23/1999,L49146,40.5,2.541946309,80.2,0.0072495,9.148736808,861.5,0
1968,9/24/1999,L49147,37.8,2.666107383,80.2,0.0067662,8.538821021,858.8,0
1969,9/25/1999,L49148,50.8,2.149328859,80.2,0.0090932,11.47545259,871.8,0
1970,9/26/1999,H31383,31.3,2.736577181,80.1,0.0056027,7.070505237,852.3,0
1971,9/27/1999,M16830,67,2.016778523,80.2,0.011993,15.13494731,888,0
1972,9/28/1999,L49151,52.7,2.177852349,80.2,0.0094333,11.90465259,873.7,0
1973,9/29/1999,L49152,30.7,2.704697987,80.2,0.0054953,6.934968395,851.7,0
1974,9/30/1999,L49153,25.3,2.931208054,80.2,0.0045287,5.715136821,846.3,0
1975,10/1/1999,L49154,48.7,2.432885906,80.2,0.0087173,11.00107364,869.7,0
1976,10/2/1999,L49155,45.6,2.38590604,80.3,0.0081624,10.30079996,866.6,0
1977,10/3/1999,M16836,47.4,2.380872483,80.3,0.0084846,10.70741049,868.4,0
1978,10/4/1999,M16837,30.7,2.739932886,80.3,0.0054953,6.934968395,851.7,0
1979,10/5/1999,L49158,43.6,2.419463087,80.3,0.0078044,9.84901049,864.6,0
1980,10/6/1999,H31393,45.8,2.382550336,80.2,0.0081982,10.34597891,866.8,0
1981,10/7/1999,M16840,58.5,2.182885906,80.2,0.0104715,13.21484206,879.5,0
1982,10/8/1999,L49161,45,2.323825503,80.2,0.008055,10.16526312,866,0
1983,10/9/1999,M16842,41.3,2.494966443,80.3,0.0073927,9.329452597,862.3,0
1984,10/10/1999,M16843,44.4,2.447986577,80.2,0.0079476,10.02972628,865.4,0
1985,10/11/1999,M16844,45.5,2.327181208,80.1,0.0081445,10.27821049,866.5,0
1986,10/12/1999,L49165,40.8,2.57885906,80.3,0.0073032,9.216505229,861.8,0
1987,10/13/1999,L49166,42.9,2.513422819,80.2,0.0076791,9.690884174,863.9,0
1988,10/14/1999,M16847,31.2,2.682885906,80.4,0.0055848,7.047915763,852.2,0
1989,10/15/1999,H31402,39.2,2.382550336,80.5,0.0070168,8.855073651,860.2,0
1990,10/16/1999,L49169,23.4,2.994966443,80.5,0.0041886,5.285936822,844.4,0
1991,10/17/1999,L49170,48.1,2.387583893,80.4,0.0086099,10.8655368,869.1,0
1992,10/18/1999,M16851,36.6,2.656040268,80.4,0.0065514,8.267747338,857.6,0
1993,10/19/1999,L49172,46.6,2.30704698,80.4,0.0083414,10.5266947,867.6,0
1994,10/20/1999,M16853,42.5,2.454697987,80.6,0.0076075,9.60052628,863.5,0
1995,10/21/1999,M16854,45.1,2.354026846,80.5,0.0080729,10.18785259,866.1,0
1996,10/22/1999,L49175,47.1,2.434563758,80.6,0.0084309,10.63964207,868.1,0
1997,10/23/1999,M16856,38.2,2.375838926,80.6,0.0068378,8.629178915,859.2,1
1998,10/24/1999,L49177,41.3,2.805369128,80.7,0.0073927,9.329452597,862.3,0
1999,10/25/1999,H31412,30.8,2.746644295,80.6,0.0055132,6.957557869,851.8,0
2000,10/26/1999,L49179,37.8,2.583892617,80.6,0.0067662,8.538821021,858.8,0
2001,10/27/1999,L49180,53.1,2.145973154,80.7,0.0095049,11.99501048,874.1,0
2002,10/28/1999,L49181,34.9,2.691275168,80.8,0.0062471,7.883726286,855.9,0
2003,10/29/1999,L49182,27.1,2.775167785,80.8,0.0048509,6.121747346,848.1,0
2004,10/30/1999,M16863,37.5,2.624161074,80.8,0.0067125,8.4710526,858.5,0
2005,10/31/1999,L49184,47.5,2.434563758,80.8,0.0085025,10.72999996,868.5,0
2006,11/1/1999,L49185,38,2.523489933,80.9,0.006802,8.583999968,859,0
2007,11/2/1999,M16866,50.5,2.317114094,80.9,0.0090395,11.40768417,871.5,0
2008,11/3/1999,L49187,34.4,2.620805369,81,0.0061576,7.770778918,855.4,0
2009,11/4/1999,L49188,24.7,3.038590604,80.9,0.0044213,5.579599979,845.7,0
2010,11/5/1999,M16869,28.7,2.880872483,80.9,0.0051373,6.483178923,849.7,0
2011,11/6/1999,L49190,60.5,2.144295302,80.9,0.0108295,13.66663153,881.5,0
2012,11/7/1999,L49191,30.2,2.711409396,81.1,0.0054058,6.822021027,851.2,0
2013,11/8/1999,L49192,46.4,2.343959732,81,0.0083056,10.48151575,867.4,0
2014,11/9/1999,L49193,42.9,2.491610738,81,0.0076791,9.690884174,863.9,0
2015,11/10/1999,L49194,59.7,2.197986577,81,0.0106863,13.48591574,880.7,0
2016,11/11/1999,L49195,66.3,2.182885906,80.8,0.0118677,14.976821,887.3,1
2017,11/12/1999,L49196,44,2.446308725,80.9,0.007876,9.939368384,865,0
2018,11/13/1999,L49197,42.5,2.488255034,81.1,0.0076075,9.60052628,863.5,0
2019,11/14/1999,L49198,46.4,2.30704698,81.1,0.0083056,10.48151575,867.4,0
2020,11/15/1999,M16879,27,2.785234899,81.1,0.004833,6.099157872,848,0
2021,11/16/1999,H31434,33.3,2.617449664,81,0.0059607,7.522294709,854.3,0
2022,11/17/1999,L49201,42.2,2.483221477,81.1,0.0075538,9.532757859,863.2,0
2023,11/18/1999,L49202,46.9,2.303691275,81,0.0083951,10.59446312,867.9,0
2024,11/19/1999,L49203,54.2,2.422818792,81.1,0.0097018,12.24349469,875.2,0
2025,11/20/1999,M16884,24.7,2.889261745,81.2,0.0044213,5.579599979,845.7,0
2026,11/21/1999,L49205,39.9,2.464765101,81.1,0.0071421,9.013199966,860.9,0
2027,11/22/1999,M16886,52.9,2.281879195,81.1,0.0094691,11.94983153,873.9,0
2028,11/23/1999,L49207,25.8,2.936241611,81,0.0046182,5.828084189,846.8,0
2029,11/24/1999,M16888,46.6,2.263422819,80.9,0.0083414,10.5266947,867.6,0
2030,11/25/1999,L49209,35.2,2.798657718,81.1,0.0063008,7.951494707,856.2,0
2031,11/26/1999,L49210,49.5,2.348993289,81.2,0.0088605,11.18178943,870.5,0
2032,11/27/1999,L49211,62.8,2.233221477,81.2,0.0112412,14.18618942,883.8,0
2033,11/28/1999,L49212,42.2,2.422818792,81.1,0.0075538,9.532757859,863.2,0
2034,11/29/1999,H31447,47.6,2.280201342,81.1,0.0085204,10.75258943,868.6,0
2035,11/30/1999,M16894,47.4,2.390939597,81.1,0.0084846,10.70741049,868.4,0
2036,12/1/1999,M16895,34.2,2.464765101,81.2,0.0061218,7.725599971,855.2,0
2037,12/2/1999,L49216,22.8,3.174496644,81.3,0.0040812,5.150399981,843.8,0
2038,12/3/1999,H31451,19.9,3.255033557,81.3,0.0035621,4.495305246,840.9,0
2039,12/4/1999,L49218,55.2,2.35738255,81.4,0.0098808,12.46938943,876.2,0
2040,12/5/1999,M16899,39.6,2.431208054,81.5,0.0070884,8.945431546,860.6,0
2041,12/6/1999,L49220,29.6,2.82885906,81.5,0.0052984,6.686484186,850.6,0
2042,12/7/1999,L49221,27.2,2.818791946,81.5,0.0048688,6.144336819,848.2,0
2043,12/8/1999,M16902,52.4,2.343959732,81.5,0.0093796,11.83688417,873.4,0
2044,12/9/1999,M16903,30.3,2.679530201,81.6,0.0054237,6.844610501,851.3,0
2045,12/10/1999,L49224,41.1,2.466442953,81.7,0.0073569,9.28427365,862.1,0
2046,12/11/1999,M16905,31.3,2.85738255,81.7,0.0056027,7.070505237,852.3,0
2047,12/12/1999,L49226,45.5,2.32885906,81.7,0.0081445,10.27821049,866.5,0
2048,12/13/1999,L49227,24.2,2.978187919,81.8,0.0043318,5.466652611,845.2,0
2049,12/14/1999,L49228,41.5,2.458053691,81.8,0.0074285,9.374631544,862.5,0
2050,12/15/1999,M16909,37.9,2.661073826,81.8,0.0067841,8.561410494,858.9,0
2051,12/16/1999,M16910,29.2,2.810402685,81.9,0.0052268,6.596126291,850.2,0
2052,12/17/1999,M16911,44.4,2.466442953,81.8,0.0079476,10.02972628,865.4,0
2053,12/18/1999,L49232,40.4,2.478187919,81.9,0.0072316,9.126147334,861.4,0
2054,12/19/1999,L49233,61,2.318791946,81.9,0.010919,13.7795789,882,0
2055,12/20/1999,M16914,29.8,2.69295302,82,0.0053342,6.731663133,850.8,0
2056,12/21/1999,L49235,32.9,2.756711409,82,0.0058891,7.431936814,853.9,0
2057,12/22/1999,L49236,54.1,2.236577181,81.9,0.0096839,12.22090522,875.1,0
2058,12/23/1999,L49237,42.3,2.55033557,81.9,0.0075717,9.555347333,863.3,0
2059,12/24/1999,M16918,24,3.191275168,81.9,0.004296,5.421473664,845,0
2060,12/25/1999,H31473,44.4,2.325503356,82,0.0079476,10.02972628,865.4,0
